# Portuguese allowed names, parsed from the official IRN list.
# Generated by tools/names-snapshot - do not edit by hand.
# generated: 2026-09-20T23:34:40.798196Z
# source: https://irn.justica.gov.pt/Portals/33/Regras%20Nome%20Proprio/Lista%20Nomes%20Pr%C3%B3prios.pdf?ver=WNDmmwiSO3uacofjmNoxEQ%3D%3D
# count: 7481
Nelcy	F
Ruben	M
Neli	F
Rubén	M
Nélia	F
Rúben	M
Nelissa	F
Rubi	M
Nelly	F
Rubim	M
Nellyane	F
Rúbio	M
Nelma	F
Rubis	M
Nelsa	F
Ruby	M
Nelsiany	F
Rudi	M
Nelssy	F
Rúdi	M
Nelsyanne	F
Rüdiger	M
Nely	F
Rudra	M
Nene	F
Rudson	M
Nené	F
Rudy	M
Neomi	F
Rui	M
Nerea	F
Ruidney	M
Nereida	F
Rumi	M
Nerissa	F
Runi	M
Nesilita	F
Ruslan	M
Nessie	F
Russel	M
Nessy	F
Russell	M
Nesta	F
Ruthnney	M
Neusa	F
Ruy	M
Neuse	F
Ryaan	M
Neuza	F
Ryan	M
Nevelly	F
Ryano	M
Névia	F
Rylan	M
Neyanne	F
Rynaldo	M
Neylissa	F
Saad	M
Neyma	F
Sabik	M
Neymara	F
Sabino	M
Ngenda	F
Sacha	M
Nghoite	F
Sadja	M
Ngou	F
Sadman	M
Nhalim	F
Sadou	M
Nhiblo	F
Safwaan	M
Nhima	F
Safwan	M
Ni	F
Safwana	M
Nia	F
Sage	M
Niah	F
Sahib	M
Niara	F
Sahibjeet	M
Nicca	F
Sahibjit	M
Nice	F
Sahibpreet	M
Nícia	F
Saido	M
Nicky	F
Saidou	M
Nicol	F
Saidy	M
Nicole	F
Saifan	M
Nicoleta	F
Saimon	M
Nicolle	F
Saish	M
Nicolly	F
Sajid	M
Nicoly	F
Sales	M
Nidhi	F
Sáli	M
Nidía	F
Salimo	M
Nídia	F
Salomão	M
Nidiana	F
Salvador	M
Nidiane	F
SALVADOR	M
Niéves	F
Salvatore	M
Nihal	F
Salviano	M
Nikita	F
Salvio	M
Nikol	F
Sálvio	M
Nikole	F
Sam	M
Nikolly	F
Samael	M
Nilde	F
Samar	M
Nilmara	F
Samaritano	M
Nilsiane	F
Samba	M
Nilza	F
Sambridha	M
Nimi	F
Sameed	M
Nimilukeyne	F
Sameep	M
Nimisa	F
Sameer	M
Nina	F
Sami	M
Ninara	F
Samik	M
Nirali	F
Samir	M
Nirian	F
Samoa	M
Niriani	F
Samori	M
Nirianí	F
Samson	M
Nirina	F
Samuel	M
Nirvana	F
Sanay	M
Nisa	F
Sancho	M
Nishtha	F
Sândalo	M
Nísia	F
Sandeha	M
Nitya	F
Sandro	M
Niyati	F
Sannan	M
Njinga	F
Sansão	M
Njunda	F
Santhiago	M
Nkula	F
Santiago	M
Noa	F
Santigo	M
Noá	F
Santo	M
Noah	F
Santyago	M
Noecris	F
Sarangvir	M
Noelia	F
Saransh	M
Noélie	F
Sarbin	M
Noéline	F
Sari	M
Noelís	F
Saron	M
Noème	F
Sasha	M
Noemi	F
Satyam	M
Noémi	F
Saúl	M
Noémia	F
Saulo	M
Noémie	F
Saurav	M
Noha	F
Savio	M
Nola	F
Sayden	M
Nomusa	F
Sayeed	M
Noor	F
Saymon	M
Nor	F
Scott	M
Norah	F
Sean	M
Norma	F
Seán	M
Nour	F
Sebasthian	M
Nourane	F
Sebastian	M
Nourelzharaa	F
Sebastián	M
Nourhane	F
Sebastiana	M
Núbia	F
Sebastiano	M
Nubiana	F
Sebastião	M
Nuélia	F
Sebastien	M
Nuna	F
Seco	M
Nur	F
Secundino	M
Nür	F
Selton	M
Nuria	F
Semen	M
Núria	F
Senelju	M
Núrya	F
Seng	M
Nusaiba	F
Senny	M
Nyah	F
Serafim	M
Nyara	F
Sérgio	M
Nyhara	F
Sergiu	M
Nysa	F
Serhiy	M
Nyurka	F
Serigne	M
Nzambi	F
Sesinando	M
N'Zayla	F
Seth	M
Oana	F
Severo	M
Oceana	F
Seydina	M
Oceane	F
Shabbir	M
Océane	F
Shafayat	M
Ociana	F
Shahan	M
Octávia	F
Shamilo	M
Oderlaine	F
Shams	M
Odette	F
Shamyog	M
Ofélia	F
Shan	M
Ohana	F
Shane	M
Ohanna	F
Shawn	M
Oi	F
Shawnik	M
Oksana	F
Shesh	M
Oleksandra	F
Shivakrish	M
Olga	F
Shivam	M
Olimpia	F
Shlok	M
Olinda	F
Shodmonjon	M
Olivia	F
Shohrat	M
Olívia	F
Shrey	M
Oliviana	F
Shreyan	M
Oliwia	F
Shriyan	M
Omara	F
Shrutik	M
Omayra	F
Shubern	M
Omya	F
Shuiang	M
Onalyz	F
Shuraym	M
Or	F
Shyam	M
Orange	F
Shyom	M
Oriana	F
Si	M
Oriane	F
Siandro	M
Orianna	F
Sidak	M
Oriany	F
Siddártha	M
Orlanda	F
Siddh	M
Orlania	F
Siddhártha	M
Orquídea	F
Sidnei	M
Orrel	F
Sidney	M
Oryana	F
Sidónio	M
Osinachi	F
Silan	M
Osíris	F
Silas	M
Ostara	F
Silvestre	M
Otchali	F
Silvio	M
Otelinda	F
Sílvio	M
Otília	F
Simão	M
Otylia	F
Simon	M
Oumaima	F
Sin	M
Oumou	F
Sinaí	M
Palina	F
Siradio	M
Pallavi	F
Siradj	M
Palmira	F
Siraje	M
Paloma	F
Sisley	M
Palomá	F
Sithil	M
Pamela	F
Sixto	M
Pâmella	F
Sky	M
Pandora	F
Skyler	M
Paola	F
Skyllen	M
Paolla	F
Slane	M
Papoila	F
Slayen	M
Parbhjot	F
Slaygan	M
Parbhleen	F
Smaran	M
Paridhi	F
Smit	M
Parineeti	F
Sneijder	M
Parini	F
Soki	M
Paris	F
Solano	M
Parisa	F
Solimar	M
Pariti	F
Son	M
Parleen	F
Songxian	M
Parneet	F
Sónia	M
Patricia	F
Soraia	M
Patrícia	F
Sotero	M
Patrisia	F
Soufiane	M
Paula	F
Souleymane	M
Pauliana	F
Spencer	M
Paulina	F
Stallone	M
Paz	F
Stanislav	M
Peculiar	F
Stanley	M
Pedrina	F
Stefan	M
Pei	F
Stefano	M
Pendasecka	F
Stelvio	M
Penelope	F
Stepan	M
Penélope	F
Stepfan	M
Perla	F
Stephan	M
Pérola	F
Stéphane	M
Perolah	F
Stephanus	M
Persília	F
Stevan	M
Petra	F
Stevany	M
Petrina	F
Steve	M
Pettra	F
Steven	M
Peyton	F
Steviandro	M
Philomène	F
Steyn	M
Pia	F
Sthefan	M
Piedade	F
Subhaan	M
Pietra	F
Sudev	M
Pilar	F
Sukhdeep	M
Pinisha	F
Sukhmeet	M
Pippa	F
Sulaiman	M
Pixie	F
Sulaimane	M
Piya	F
Suleimane	M
Poliana	F
Sulemane	M
Polina	F
Sultan	M
Prableen	F
Summer	M
Prachi	F
Sun	M
Pranavi	F
Surmukh	M
Pranshi	F
Sury	M
Prapti	F
Sven	M
Precious	F
Svetlin	M
Prezia	F
Swami	M
Princess	F
Swayam	M
Princi	F
Swornim	M
Princy	F
Syed	M
Priscianne	F
Syerr	M
Priscienne	F
Sylas	M
Priscila	F
Sylvain	M
Priscilla	F
Syon	M
Prisha	F
Syrus	M
Prishu	F
Taaj	M
Priyal	F
Tadeu	M
Priyana	F
Tadey	M
Priyani	F
Tahiman	M
Priyanka	F
Tahir	M
Priyanshi	F
Taison	M
Priyasha	F
Tajas	M
Prudência	F
Takayoshi	M
Pui	F
Taksheel	M
Pureza	F
Tales	M
Purvi	F
Talha	M
Purvika	F
Talib	M
Pyetra	F
Tallys	M
Qian	F
Tamas	M
Qiana	F
Tamás	M
Qianyu	F
Tammo	M
Qristina	F
Tamsir	M
Quedna	F
Tanish	M
Quélia	F
Tapan	M
Quéren	F
Taras	M
Quésia	F
Tarciso	M
Quessia	F
Tareak	M
Quezia	F
Tarik	M
Quézia	F
Társis	M
Quiana	F
Tatiano	M
Quiara	F
Taydon	M
Quintazinha	F
Taylor	M
Quirina	F
Tayrone	M
Raagidatu	F
Tayson	M
Raaniya	F
Taysson	M
Rabab	F
Tayyab	M
Rabia	F
Tchaly	M
Rachael	F
Tcherno	M
Rachaell	F
Tcherstney	M
Rachel	F
Tej	M
Radassa	F
Tejasvir	M
Radija	F
Telmo	M
Radijah	F
Temitayo	M
Rafa	F
Temofiy	M
Rafaela	F
Teng	M
Rafaella	F
Tenging	M
Rafya	F
Teo	M
Rahel	F
Téo	M
Rahela	F
Teodor	M
Rahima	F
Teodoro	M
Rahma	F
Teófilo	M
Rahyssa	F
Teotónio	M
Raiana	F
Tércio	M
Raiane	F
Terry	M
Raiany	F
Thalis	M
Raiba	F
Thalles	M
Raihanny	F
Thelmo	M
Raima	F
Theo	M
Raina	F
Théo	M
Raisa	F
Theodore	M
Raísa	F
Theodoro	M
Raissa	F
Thiago	M
Raíssa	F
Thiarley	M
Ralyatou	F
Thierno	M
Ramatoulaye	F
Thierry	M
Ramatoullaye	F
Thomas	M
Ramatulai	F
Thomás	M
Ranessa	F
Thomaz	M
Rania	F
Thomáz	M
Ranielly	F
Thor	M
Raniyah	F
Tiago	M
Ranya	F
Tianyu	M
Raphaela	F
Tibério	M
Raphaella	F
Ticiano	M
Raquel	F
Tiego	M
Rauanny	F
Tierri	M
Raul	F
Tierry	M
Raven	F
Tilan	M
Ravneet	F
Tilson	M
Rayana	F
Timeo	M
Rayane	F
Timéo	M
Rayanna	F
Timofei	M
Rayanne	F
Timotei	M
Raycha	F
Timóteo	M
Rayhanatou	F
Timothée	M
Rayla	F
Timur	M
Raylla	F
Tino	M
Rayna	F
Tito	M
Raysa	F
Tobi	M
Rayssa	F
Tobias	M
Razeena	F
Todor	M
Reaganne	F
Tom	M
Reana	F
Tomas	M
Reandra	F
Tomás	M
Rebeca	F
Tómas	M
Rebecca	F
Tomasz	M
Rebeka	F
Tomaz	M
Reece	F
Tomáz	M
Reeva	F
Tome	M
Reezma	F
Tomé	M
Regiany	F
TOMÉ	M
Regina	F
Tommaso	M
Renata	F
Tommy	M
Rey	F
Tongze	M
Reyna	F
Toni	M
Reynelle	F
Tony	M
Rhadassah	F
Tranay	M
Rhaíssa	F
Travis	M
Rhayssa	F
Trevor	M
Rhianna	F
Tristan	M
Rhuana	F
Tristão	M
Rhyanne	F
Triston	M
Riana	F
Trunal	M
Rianne	F
Tse	M
Ricarda	F
Tsvetelin	M
Ricardina	F
Tudor	M
Ricielle	F
Túlio	M
Rickyana	F
Tushaar	M
Rida	F
Tyanne	M
Riham	F
Tyler	M
Rihana	F
Tymofiy	M
Rihanna	F
Tymon	M
Rijula	F
Tyrell	M
Riman	F
Tyrese	M
Rimas	F
Tyron	M
Rinoyshka	F
Ugurcan	M
Rio	F
Uié	M
Rita	F
Uju	M
Ritaj	F
Ulisses	M
Ritha	F
Umang	M
Ritika	F
Umaro	M
Riva	F
Umaru	M
Rivka	F
Unai	M
Riyaa	F
Urias	M
Roana	F
Uriel	M
Roann	F
Uriil	M
Roberta	F
Usaid	M
Rocio	F
Usman	M
Romaisa	F
Usmane	M
Romana	F
Ustym	M
Romina	F
Ut	M
Romy	F
Uxío	M
Ronika	F
Uziel	M
Rosa	F
Vadhvansh	M
Rosália	F
Vadilson	M
Rosalie	F
Vaid	M
Rosalina	F
Valanko	M
Rosalinda	F
Valdemar	M
Rosaline	F
Valdemir	M
Rosamar	F
Valdemiro	M
Rosana	F
Valdir	M
Rosangela	F
Valdo	M
Rosária	F
Valentim	M
Rosarin	F
Valentin	M
Rosarinho	F
Valentino	M
Rosário	F
Valentyn	M
Rose	F
Valério	M
Roseane	F
Valimuhammad	M
Roseanna	F
Valter	M
Roshni	F
Válter	M
Rosiany	F
Vando	M
Rosie	F
Vanilson	M
Rosinda	F
Vânio	M
Rosita	F
Vansh	M
Roslene	F
Vanshdeep	M
Rossana	F
Varun	M
Rossandra	F
Vasco	M
Rouguiatou	F
Vasil	M
Rouguiyata	F
Vasile	M
Roumaysa	F
Vasyl	M
Roxana	F
Vayden	M
Roziane	F
Veaceslav	M
Ruama	F
Ved	M
Rubi	F
Vedant	M
Rúbia	F
Veer	M
Rubina	F
Veid	M
Ruby	F
Velasque	M
Rubyana	F
Venancio	M
Ruby-Rose	F
Veniamin	M
Ruelma	F
Vensami	M
Rugaia	F
Ventsislav	M
Ruhi	F
Ventura	M
Ruhin	F
Veridiano	M
Ruhiyah	F
Viaan	M
Ruíza	F
Vicente	M
Rukaiya	F
Victor	M
Rumanah	F
Víctor	M
Runa	F
Victória	M
Runika	F
Victoriano	M
Rusana	F
Vidal	M
Rushda	F
Vien	M
Rut	F
Vihaan	M
Rute	F
Vikram	M
Ruth	F
Viktor	M
Ruwwi	F
Víktor	M
Ryara	F
Vilen	M
Ryhanna	F
Vili	M
Saalsy	F
Vílmar	M
Sabaahat	F
Vincent	M
Sabina	F
Vincente	M
Sabrina	F
Vincenzo	M
Sabrine	F
Vinicius	M
Sacha	F
Vinícius	M
Sadagi	F
Vinildo	M
Sade	F
Vipesh	M
Sadiya	F
Viren	M
Sádiya	F
Virgile	M
Safaa	F
Virgílio	M
Safae	F
Virgínio	M
Safiatu	F
Viriato	M
Safina	F
Vishwas	M
Safira	F
Vitalie	M
Safiya	F
Vitalino	M
Safiyah	F
Vitaliy	M
Safiye	F
Vitas	M
Saga	F
Vitor	M
Sahara	F
Vítor	M
Sahira	F
vítor	M
Sahíra	F
Vitorino	M
Sahory	F
Vitório	M
Saisha	F
Vittorio	M
Salemata	F
Vivan	M
Salete	F
Vivian	M
Sali	F
Vlad	M
Sáli	F
Vladeslav	M
Saliha	F
Vladimir	M
Salima	F
Vladislav	M
Salimata	F
Vladut	M
Salimatu	F
Vladymyr	M
Salin	F
Vladyslav	M
Sally	F
Vuk	M
Salma	F
Wade	M
Salome	F
Wagner	M
Salomé	F
Wai	M
Saly	F
Waider	M
Sam	F
Waldemar	M
Samaira	F
Walden	M
Samanta	F
Waldir	M
Samantha	F
Walide	M
Samanu	F
Walker	M
Samara	F
Wallace	M
Samarah	F
Wallak's	M
Samaritana	F
Walner	M
Samavia	F
Walter	M
Sâmia	F
Wandy	M
Samily	F
Warren	M
Samira	F
Wasilua	M
Samiya	F
Wasley	M
Samreen	F
Wayamy	M
Samreet	F
Wayiza	M
Samrina	F
Wayne	M
Samyra	F
Wazley	M
Sana	F
Webany	M
Sanaya	F
Wekene	M
Sancha	F
Welder	M
Sandra	F
Wellington	M
Sandrina	F
Wellinton	M
Sandy	F
Wendell	M
Saneia	F
Weng	M
Sangatee	F
Wesley	M
Sania	F
Weslley	M
Saniya	F
Widmilson	M
Sanjida	F
Wil	M
Sanpreet	F
Wildson	M
Sanskriti	F
Wildy	M
Sanvi	F
Wilfred	M
Sánya	F
Wilker	M
Saoudatou	F
Willean	M
Saphira	F
Willem	M
Sara	F
Willi	M
Sarah	F
William	M
Sarai	F
Willian	M
Saran	F
Williandro	M
Saray	F
Willson	M
Sarayma	F
Willyam	M
Sarayu	F
Willyan	M
Sarika	F
Wilmer	M
Sarina	F
Wilon	M
Sarolta	F
Wilquer	M
Sasha	F
Wilson	M
Satam	F
Wilton	M
Savana	F
Wincenty	M
Savannah	F
Witsel	M
Savreen	F
Wivendelson	M
Scarlet	F
Wochay	M
Scarlett	F
Wolf	M
Schayenne	F
Womna	M
Schmaiah	F
Wyatt	M
Seammy	F
Wylliam	M
Seara	F
Wylson	M
Seerat	F
Wyter	M
Seeratjot	F
Xavier	M
Séfora	F
Xénon	M
Sehajleen	F
Xin	M
Sehajpreet	F
Xoel	M
Seima	F
Xujie	M
Selena	F
Yaarnel	M
Selene	F
Yachan	M
Selénia	F
Yacine	M
Selina	F
Yago	M
Selma	F
Yahir	M
Sena	F
Yahya	M
Sendy	F
Yair	M
Seni	F
Yaksh	M
Sénia	F
Yala	M
Seomara	F
Yamani	M
Seong	F
Yamir	M
Sephora	F
Yan	M
Serena	F
Yancho	M
Séréna	F
Yani	M
Sesili	F
Yanick	M
Seynabou	F
Yanis	M
Shabih	F
Yann	M
Shafa	F
Yanne	M
Shaira	F
Yanni	M
Shaíza	F
Yannick	M
Shakila	F
Yannik	M
Shakilla	F
Yannis	M
Shakira	F
Yansh	M
Shana	F
Yarin	M
Shanaya	F
Yaroslav	M
Shania	F
Yash	M
Shanna	F
Yashvir	M
Shannan	F
Yasser	M
Shannaya	F
Yassin	M
Shantel	F
Yassine	M
Shantelle	F
Yassir	M
Shanti	F
Yax	M
Shanzay	F
Yaxkin	M
Shaquira	F
Ycaro	M
Sharam	F
Yehoshua	M
Shareen	F
Yelizar	M
Sharon	F
Yerai	M
Shaskia	F
Yerian	M
Shayanne	F
Yerik	M
Shayenne	F
Ygor	M
Shayla	F
Yide	M
Shayná	F
Ylenzo	M
Shehar	F
Yoami	M
Sheila	F
Yoan	M
Sheinizy	F
Yoann	M
Shekina	F
Yogyadeep	M
Sherley	F
Yohan	M
Sheyla	F
Yohane	M
Shimrik	F
Yóhane	M
Shine	F
Yohann	M
Shirley	F
Yohrán	M
Shivani	F
Yomar	M
Shraddha	F
Yosha	M
Shreeja	F
Younes	M
Shreya	F
Yousef	M
Shridhi	F
Yousouf	M
Shriya	F
Youssef	M
Shun	F
Yousuf	M
Shyla	F
Yowami	M
Si	F
Ysaack	M
Sian	F
Yu	M
Siana	F
Yudi	M
Siara	F
Yueran	M
Sibila	F
Yug	M
Sidakpreet	F
Yulian	M
Siddhi	F
Yuliano	M
Sidhak	F
Yuran	M
Siena	F
Yuri	M
Sienna	F
YURI	M
Sierra	F
Yuri-Martin	M
Silivondela	F
Yury	M
Silke	F
Yussuf	M
Silvana	F
Yusuf	M
Silvéria	F
Yuvaan	M
Silvia	F
Yuval	M
Sílvia	F
Yuvraj	M
Silvie	F
Yuxuan	M
Simara	F
Yvan	M
Simaura	F
Yves	M
Simona	F
Zac	M
Simone	F
Zacaria	M
Simra	F
Zacarias	M
Simran	F
Zachariah	M
Simy	F
Zacharias	M
Sindy	F
Zachary	M
Sintya	F
Zaci	M
Siomara	F
Zackary	M
Sira	F
Zackery	M
Sirelsen	F
Zacky	M
Sisa	F
Zafir	M
Skyeah	F
Zaheer	M
Skylar	F
Zahir	M
Slaveya	F
Zaid	M
Smahir	F
Zaiden	M
Smily	F
Zaido	M
Snezhana	F
Zain	M
Snigdhita	F
Zainy	M
Soainy	F
Zakaria	M
Sofia	F
Zakariya	M
Sofía	F
Zameel	M
Sófia	F
Zander	M
Sofie	F
Zaqueu	M
Sofiia	F
Zaroon	M
Sofiya	F
Zawadi	M
Sofya	F
Zayid	M
Sohany	F
Zayn	M
Sohia	F
Zé	M
Sol	F
Zech	M
Solana	F
Zecharias	M
Solange	F
Zeferino	M
Solayra	F
Zeid	M
Solena	F
Zein	M
Solene	F
Zeke	M
Soline	F
Zelani	M
Solomia	F
Zélio	M
Solomiia	F
Zenir	M
Solomiya	F
Zenith	M
Sonia	F
Zeus	M
Sónia	F
Zhibo	M
Sonilda	F
Zhion	M
Sónya	F
Zidane	M
Sophia	F
Zine	M
Sophie	F
Zion	M
Soraia	F
Zito	M
Soraya	F
Zixin	M
Sory	F
Ziyaan	M
Soshthe	F
Ziyad	M
Soyane	F
Ziyan	M
Stacey	F
Zoé	M
Stacy	F
Zubair	M
Stanislava	F
Zurik	M
Stanislawa	F
Zyad	M
Stefane	F
Zyan	M
Stefani	F
Zylan	M
Stefania	F
Zyon	M
Stefaniia	F
Stefanny	F
Stefany	F
Steffany	F
Stela	F
Stella	F
Stéphane	F
Stephania	F
Stephanie	F
Stéphanie	F
Stephanny	F
Stephany	F
Stéphany	F
Sthéfany	F
Sua	F
Sueli	F
Suéli	F
Suellen	F
Suely	F
Suhana	F
Suhani	F
Sukhmeet	F
Sulamita	F
Sumaia	F
Sumeiyah	F
Summayiah	F
Suncar	F
Sunto	F
Sura	F
Surbani	F
Sureya	F
Suri	F
Suria	F
Súrianey	F
Suriel	F
Sury	F
Surya	F
Suryane	F
Suryanne	F
Suryn	F
Susana	F
Susanna	F
Suse	F
Susete	F
Suvana	F
Suvigya	F
Suzana	F
Suzanne	F
Suzi	F
Suzy	F
Svenya	F
Swana	F
Swazilene	F
Syana	F
Sylvie	F
Syrine	F
Tabata	F
Tabatha	F
Tabita	F
Taciana	F
Tahira	F
Tahmarah	F
Taia	F
Taiana	F
Tainara	F
Taís	F
Taisa	F
Taísa	F
Taisiea	F
Taisiya	F
Taíssa	F
Talia	F
Talina	F
Talita	F
Tâlyana	F
Tamar	F
Tamara	F
Tamára	F
Tamaya	F
Tamina	F
Tamirys	F
Tamora	F
Tânia	F
Tanisha	F
Tannisha	F
Tanok	F
Tanushka	F
Tanushree	F
Tanveen	F
Tanveer	F
Tapasvi	F
Tara	F
Taranpreet	F
Tarsila	F
Tasia	F
Tásia	F
Tatheer	F
Tatiana	F
Tauany	F
Tawila	F
Tayane	F
Tayanne	F
Tayla	F
Tayline	F
Tayná	F
Taynara	F
Tayra	F
Taysha	F
Tayssa	F
Tcheucia	F
Tchissola	F
Tejasvi	F
Telma	F
Tempérance	F
Teodora	F
Tequeban	F
Teresa	F
Teresinha	F
Tereza	F
Terezinha	F
Tesla	F
Tess	F
Tessa	F
Teyana	F
Teysir	F
Thai	F
Thaiany	F
Thaila	F
Thailine	F
Thailize	F
Thainara	F
Thais	F
Thaís	F
Thaissa	F
Thaíssa	F
Thalia	F
Thalita	F
Thalyta	F
Thamara	F
Thamirys	F
Thamyres	F
Thayla	F
Thaynara	F
Thayra	F
Thays	F
Thayssa	F
Thérése	F
Thiara	F
Thyana	F
Thyanne	F
Thyara	F
Tiaanna	F
Tiana	F
Tiara	F
Ticiana	F
Ticiane	F
Ticiara	F
Tida	F
Tiffany	F
Tiguidanke	F
Tilia	F
Timeea	F
Tin	F
Tina	F
Tinkal	F
Tinky	F
Tiphany	F
Tisha	F
Tita	F
Tiwatope	F
Tomasa	F
Tomásia	F
Tomázia	F
Tomomi	F
Tracy	F
Trefa	F
Tressia	F
Trinity	F
Trisha	F
Tshayene	F
Tshelika	F
Tshinina	F
Tsz	F
Tuana	F
Tuany	F
Túlia	F
Túlipa	F
Tvaya	F
Tvisha	F
Twin	F
Txissola	F
Tyciane	F
Uhenia	F
Ulé	F
Ulmira	F
Ululani	F
Umaiza	F
Umaro	F
Uriyanne	F
Ursula	F
Úrsula	F
Urvi	F
Urvika	F
Urwa	F
Ustyna	F
Uxue	F
Vacilissa	F
Vadeleisy	F
Vadinilda	F
Vaíse	F
Vaishnavi	F
Valdimara	F
Valdimira	F
Valentina	F
Valentine	F
Valentyna	F
Valeria	F
Valéria	F
Valerie	F
Valeriya	F
Valesca	F
Valeska	F
Valhentina	F
Vallentina	F
Vallentyna	F
Valmarie	F
Valnice	F
Valquíria	F
Vanaika	F
Vanda	F
Vanellope	F
Vanélssia	F
Vanessa	F
Vania	F
Vânia	F
Vanica	F
Vanilda	F
Vanine	F
Vanísa	F
Vanshika	F
Vanusa	F
Vanuza	F
Varatchaya	F
Varsha	F
Varvâra	F
Vedika	F
Velisha	F
Venicia	F
Vera	F
Verena	F
Veronica	F
Verónica	F
verónica	F
Veronika	F
Verónika	F
Veronique	F
Vicência	F
Vicki	F
Vicky	F
Victoria	F
Victória	F
Vida	F
Vidhi	F
Viera	F
Vigna	F
Viktoria	F
Viktória	F
Viktoriia	F
Viktoriya	F
Vilma	F
Vinisha	F
Viola	F
Violet	F
Violeta	F
Virali	F
Virgínia	F
Virna	F
Virsaviya	F
Vitália	F
Vitoria	F
Vitória	F
Vítória	F
Vitorina	F
Vittoria	F
Vittória	F
Vivian	F
Viviana	F
Viviane	F
Vivianne	F
Vivien	F
Vivienne	F
Viya	F
Vlada	F
Vladislava	F
Vladyslava	F
Vrischika	F
Vriya	F
Vruti	F
Vrutika	F
Vyctorya	F
Wahida	F
Wailani	F
Wamy	F
Wan	F
Wandi	F
Wania	F
Wareesha	F
Wayame	F
Weidy	F
Wendie	F
Wendy	F
Weng	F
Wenni	F
Weronika	F
Weslleyan	F
Weza	F
Whitney	F
Wiam	F
Wiame	F
Wilfania	F
Wiliana	F
Wiliane	F
Wiliannie	F
Willciany	F
Willow	F
Willyane	F
Wilma	F
Wilmara	F
Wilsia	F
Wing	F
Winnie	F
Winnye	F
Wueza	F
Wyatt	F
Wyssan	F
Xavia	F
Xénia	F
Xica	F
Xiluva	F
Xinyu	F
Xuantong	F
Xymelle	F
Yachne	F
Yacine	F
Yadavi	F
Yahan	F
Yahvi	F
Yalena	F
Yalissa	F
Yami	F
Yana	F
Yanessa	F
Yani	F
Yanice	F
Yanira	F
Yaniris	F
Yanna	F
Yannelis	F
Yanni	F
Yanran	F
Yanxi	F
Yara	F
Yaresi	F
Yarine	F
Yaryna	F
Yasaswi	F
Yasha	F
Yashika	F
Yashna	F
Yasline	F
Yasmim	F
Yasmin	F
YASMIN	F
Yasmina	F
Yasmine	F
Yásmine	F
Yasmini	F
Yasmira	F
Yasmmyn	F
Yassmin	F
Yassna	F
Yasvi	F
Yaye	F
Yazmin	F
Yazmine	F
Yedllin	F
Yellen	F
Yelyzaveta	F
Yenizia	F
Yeomney	F
Yesly	F
Yeve	F
Yin	F
Yiyi	F
Ynca	F
Yoana	F
Yoenne	F
Yohana	F
Yohanna	F
Yohanni	F
Yolanda	F
Yolela	F
Yolene	F
Yona	F
Yoná	F
Yonara	F
Yoshika	F
Yosmara	F
Yossane	F
Yris	F
Ysabella	F
Ysys	F
Yu	F
Yuana	F
Yukti	F
Yulia	F
Yuliya	F
Yumi	F
Yuna	F
Yunilsa	F
Yunna	F
Yunni	F
Yunxuan	F
Yusandra	F
Yuti	F
Yzaine	F
Zahara	F
Zahira	F
Zahra	F
Zahraa	F
Zaida	F
Zainab	F
Zainabou	F
Zainah	F
Zaíne	F
Zaira	F
Zakia	F
Zalia	F
Zamara	F
Zamy	F
Zandra	F
Zara	F
Zara-Bella	F
Zarah	F
Zarina	F
Zarish	F
Zayanne	F
Zayed	F
Zayna	F
Zaynab	F
Zayra	F
Zeenat	F
Zeina	F
Zeinaba	F
Zelda	F
Zélia	F
Zelmira	F
Zena	F
Zenaida	F
Zenaide	F
Zerena	F
Zhara	F
Zhoé	F
Zia	F
Zikra	F
Zilda	F
Zinaida	F
Zita	F
Ziva	F
Ziya	F
Zlata	F
Zoe	F
Zoé	F
Zoei	F
Zoe-Marie	F
Zoey	F
Zoia	F
Zooey	F
Zora	F
Zoya	F
Zulai	F
Zuleica	F
Zuleyca	F
Zuleyka	F
Zulmira	F
Zunairah	F
Zurain	F
Zuri	F
Zuzanna	F
